object,level,seed,regime,policy,budget,n_improved,E_run
obj_03_pumpkin,0.2,3,10,random_4,0.8,32,0.034590720501355386
obj_03_pumpkin,0.2,4,10,mode_aware,0.1,14,0.04658104792537021
obj_03_pumpkin,0.2,4,10,mode_aware,0.2,28,0.04115874465284716
obj_03_pumpkin,0.2,4,10,mode_aware,0.4,48,0.010223604636324842
obj_03_pumpkin,0.2,4,10,mode_aware,0.6,48,0.010223604636324842
obj_03_pumpkin,0.2,4,10,mode_aware,0.8,48,0.010223604636324842
obj_03_pumpkin,0.2,4,10,e_opt,0.1,14,0.1164380588585439
obj_03_pumpkin,0.2,4,10,e_opt,0.2,28,0.013608112061124
obj_03_pumpkin,0.2,4,10,e_opt,0.4,48,0.010223604636324842
obj_03_pumpkin,0.2,4,10,e_opt,0.6,48,0.010223604636324842
obj_03_pumpkin,0.2,4,10,e_opt,0.8,48,0.010223604636324842
obj_03_pumpkin,0.2,4,10,a_opt,0.1,14,0.11098730424127728
obj_03_pumpkin,0.2,4,10,a_opt,0.2,28,0.013608112061124
obj_03_pumpkin,0.2,4,10,a_opt,0.4,48,0.010223604636324842
obj_03_pumpkin,0.2,4,10,a_opt,0.6,48,0.010223604636324842
obj_03_pumpkin,0.2,4,10,a_opt,0.8,48,0.010223604636324842
obj_03_pumpkin,0.2,4,10,d_opt,0.1,14,0.02678786205543387
obj_03_pumpkin,0.2,4,10,d_opt,0.2,28,0.011990016777059142
obj_03_pumpkin,0.2,4,10,d_opt,0.4,48,0.010223604636324842
obj_03_pumpkin,0.2,4,10,d_opt,0.6,48,0.010223604636324842
obj_03_pumpkin,0.2,4,10,d_opt,0.8,48,0.010223604636324842
obj_03_pumpkin,0.2,4,10,random_0,0.1,4,0.05918217513209671
obj_03_pumpkin,0.2,4,10,random_0,0.2,9,0.04422198539165194
obj_03_pumpkin,0.2,4,10,random_0,0.4,20,0.04214429322934849
obj_03_pumpkin,0.2,4,10,random_0,0.6,33,0.05424246054705908
obj_03_pumpkin,0.2,4,10,random_0,0.8,41,0.032652084005811884
obj_03_pumpkin,0.2,4,10,random_1,0.1,6,0.07369022050737195
obj_03_pumpkin,0.2,4,10,random_1,0.2,12,0.15912366916499407
obj_03_pumpkin,0.2,4,10,random_1,0.4,22,0.16717945487636318
obj_03_pumpkin,0.2,4,10,random_1,0.6,28,0.1223811586245533
obj_03_pumpkin,0.2,4,10,random_1,0.8,39,0.015875838950627667
obj_03_pumpkin,0.2,4,10,random_2,0.1,8,0.06623579030545804
obj_03_pumpkin,0.2,4,10,random_2,0.2,12,0.15416304379979065
obj_03_pumpkin,0.2,4,10,random_2,0.4,24,0.04615453763741577
obj_03_pumpkin,0.2,4,10,random_2,0.6,33,0.038196892993412994
obj_03_pumpkin,0.2,4,10,random_2,0.8,40,0.018915151630836218
obj_03_pumpkin,0.2,4,10,random_3,0.1,4,0.04975084568196513
obj_03_pumpkin,0.2,4,10,random_3,0.2,9,0.031995460651464906
obj_03_pumpkin,0.2,4,10,random_3,0.4,19,0.02949211427879615
obj_03_pumpkin,0.2,4,10,random_3,0.6,28,0.0348105915245751
obj_03_pumpkin,0.2,4,10,random_3,0.8,39,0.0296450448267691
obj_03_pumpkin,0.2,4,10,random_4,0.1,3,0.0622528016380198
obj_03_pumpkin,0.2,4,10,random_4,0.2,6,0.06209911981193042
obj_03_pumpkin,0.2,4,10,random_4,0.4,14,0.09800468906591915
obj_03_pumpkin,0.2,4,10,random_4,0.6,24,0.1830060400867675
obj_03_pumpkin,0.2,4,10,random_4,0.8,32,0.12809318398693378
obj_03_pumpkin,0.2,5,10,mode_aware,0.1,14,0.1795782322302846
obj_03_pumpkin,0.2,5,10,mode_aware,0.2,28,0.08187258594839479
obj_03_pumpkin,0.2,5,10,mode_aware,0.4,48,0.02572171515740406
obj_03_pumpkin,0.2,5,10,mode_aware,0.6,48,0.02572171515740406
obj_03_pumpkin,0.2,5,10,mode_aware,0.8,48,0.02572171515740406
obj_03_pumpkin,0.2,5,10,e_opt,0.1,14,0.14918766297260141
obj_03_pumpkin,0.2,5,10,e_opt,0.2,28,0.032358106180511374
obj_03_pumpkin,0.2,5,10,e_opt,0.4,48,0.02572171515740406
obj_03_pumpkin,0.2,5,10,e_opt,0.6,48,0.02572171515740406
obj_03_pumpkin,0.2,5,10,e_opt,0.8,48,0.02572171515740406
obj_03_pumpkin,0.2,5,10,a_opt,0.1,14,0.11917619409351425
obj_03_pumpkin,0.2,5,10,a_opt,0.2,28,0.032358106180511374
obj_03_pumpkin,0.2,5,10,a_opt,0.4,48,0.02572171515740406
obj_03_pumpkin,0.2,5,10,a_opt,0.6,48,0.02572171515740406
obj_03_pumpkin,0.2,5,10,a_opt,0.8,48,0.02572171515740406
obj_03_pumpkin,0.2,5,10,d_opt,0.1,14,0.13496440748639374
obj_03_pumpkin,0.2,5,10,d_opt,0.2,28,0.025513887679675645
obj_03_pumpkin,0.2,5,10,d_opt,0.4,48,0.02572171515740406
obj_03_pumpkin,0.2,5,10,d_opt,0.6,48,0.02572171515740406
obj_03_pumpkin,0.2,5,10,d_opt,0.8,48,0.02572171515740406
obj_03_pumpkin,0.2,5,10,random_0,0.1,4,0.11947376083238224
obj_03_pumpkin,0.2,5,10,random_0,0.2,9,0.20996601240194673
obj_03_pumpkin,0.2,5,10,random_0,0.4,20,0.16669981069261094
obj_03_pumpkin,0.2,5,10,random_0,0.6,33,0.1255788250868068
obj_03_pumpkin,0.2,5,10,random_0,0.8,41,0.048733404086302126
obj_03_pumpkin,0.2,5,10,random_1,0.1,6,0.1110679404320037
obj_03_pumpkin,0.2,5,10,random_1,0.2,12,0.06024022812833988
obj_03_pumpkin,0.2,5,10,random_1,0.4,22,0.058633560216945144
obj_03_pumpkin,0.2,5,10,random_1,0.6,28,0.03725061708690768
obj_03_pumpkin,0.2,5,10,random_1,0.8,39,0.030749181204939066
obj_03_pumpkin,0.2,5,10,random_2,0.1,8,0.11837487641838161
obj_03_pumpkin,0.2,5,10,random_2,0.2,12,0.12289306117323182
obj_03_pumpkin,0.2,5,10,random_2,0.4,24,0.034814289020066946
obj_03_pumpkin,0.2,5,10,random_2,0.6,33,0.02056819721061092
obj_03_pumpkin,0.2,5,10,random_2,0.8,40,0.012289545244859257
obj_03_pumpkin,0.2,5,10,random_3,0.1,4,0.10384217655081242
obj_03_pumpkin,0.2,5,10,random_3,0.2,9,0.07908410549725699
obj_03_pumpkin,0.2,5,10,random_3,0.4,19,0.18595934182192683
obj_03_pumpkin,0.2,5,10,random_3,0.6,28,0.16025876306829603
obj_03_pumpkin,0.2,5,10,random_3,0.8,39,0.041990160961594386
obj_03_pumpkin,0.2,5,10,random_4,0.1,3,0.13109723329837858
obj_03_pumpkin,0.2,5,10,random_4,0.2,6,0.11329608907972993
obj_03_pumpkin,0.2,5,10,random_4,0.4,14,0.11554085330409847
obj_03_pumpkin,0.2,5,10,random_4,0.6,24,0.021808756046615377
obj_03_pumpkin,0.2,5,10,random_4,0.8,32,0.08327342505346781
obj_03_pumpkin,0.2,6,10,mode_aware,0.1,14,0.11369244112234617
obj_03_pumpkin,0.2,6,10,mode_aware,0.2,28,0.08411442598863046
obj_03_pumpkin,0.2,6,10,mode_aware,0.4,48,0.05566127551454939
