object_id,level,ctype,mode_id,pred_deg,emp_deg,rho,seed_count
obj_04_dolphin,0.1,joint,4,1.1111368262479073,14.920148081979328,0.8999791712212485,20
obj_04_dolphin,0.2,joint,0,28.303693264332335,1445.5101914967772,0.03533107819749365,20
obj_04_dolphin,0.2,joint,1,1.7922792367692668,208.56779180820737,0.5579487724259885,20
obj_04_dolphin,0.2,joint,2,1.538939845851558,246.8075099387307,0.6497979779363366,20
obj_04_dolphin,0.2,joint,3,1.196547797533147,77.062741783102,0.8357376128740045,20
obj_04_dolphin,0.2,joint,4,1.15244155199861,25.40776369881295,0.8677229645753055,20
obj_04_dolphin,0.35,joint,0,76.5978406510225,2492.752307908425,0.013055198312390692,20
obj_04_dolphin,0.35,joint,1,1.8957223305657915,847.9429631566735,0.5275034132775885,20
obj_04_dolphin,0.35,joint,2,1.6641031234854462,519.6581645832367,0.6009242972307574,20
obj_04_dolphin,0.35,joint,3,1.2334491549690236,269.00205122762435,0.8107346751760623,20
obj_04_dolphin,0.35,joint,4,1.1769883590075447,160.97775978019703,0.8496260751832889,20
obj_04_dolphin,0.5,joint,0,148.45898418675662,9030.517503735979,0.006735867185660062,20
obj_04_dolphin,0.5,joint,1,1.9567204251606294,1062.478143339904,0.5110592127221797,20
obj_04_dolphin,0.5,joint,2,1.7322159206339436,997.4347259705941,0.577295236747407,20
obj_04_dolphin,0.5,joint,3,1.2536621174486295,712.1489669058196,0.7976630912602943,20
obj_04_dolphin,0.5,joint,4,1.1911027028700398,604.60090544407,0.8395581653793872,20
obj_04_dolphin,0.75,joint,0,321.4098220237325,16266.811936910806,0.0031112925974183868,20
obj_04_dolphin,0.75,joint,1,2.0521957877276455,1759.9834589241757,0.48728294151079976,20
obj_04_dolphin,0.75,joint,2,1.8149886038028942,1649.9665797665814,0.5509676467966401,20
obj_04_dolphin,0.75,joint,3,1.2819558336453927,328.8265226993334,0.7800580751338226,20
obj_04_dolphin,0.75,joint,4,1.211213881308771,697.8630612761071,0.825618014647797,20
obj_04_dolphin,1.0,joint,0,561.2711989527876,20500.27721063111,0.0017816698983767326,20
obj_04_dolphin,1.0,joint,1,2.1654512284936027,1252.8226380779715,0.46179751676774106,20
obj_04_dolphin,1.0,joint,2,1.8945997495957387,484.8409842340459,0.5278159675748799,20
obj_04_dolphin,1.0,joint,3,1.3119542306660112,698.4010556053198,0.7622217121799681,20
obj_04_dolphin,1.0,joint,4,1.2326039910550348,399.22636147350505,0.8112905744723901,20
obj_07_pumpkin2,0.1,joint,0,7.709002447095254,352.17232882724136,0.12971846965450104,20
obj_07_pumpkin2,0.1,joint,1,1.72847743604801,97.9451178569733,0.5785438555023313,20
obj_07_pumpkin2,0.1,joint,2,1.5249206663795174,29.776227999248327,0.6557718195099359,20
obj_07_pumpkin2,0.1,joint,3,1.1855680178345824,13.789569537850106,0.8434775440606783,20
obj_07_pumpkin2,0.1,joint,4,1.1392786197907891,17.965974997918515,0.8777484125732427,20
obj_07_pumpkin2,0.2,joint,0,23.570449377632162,868.6018761553652,0.04242600486645698,20
obj_07_pumpkin2,0.2,joint,1,2.042282186655785,161.15268639250897,0.48964829960030604,20
obj_07_pumpkin2,0.2,joint,2,1.7892800023064694,184.70438553574,0.5588840196676602,20
obj_07_pumpkin2,0.2,joint,3,1.2475841644818004,72.38647407216887,0.8015491286837249,20
obj_07_pumpkin2,0.2,joint,4,1.1898564798297142,57.77285181887616,0.840437495573512,20
obj_07_pumpkin2,0.35,joint,0,62.88775083393169,3844.747512957999,0.0159013478259178,20
obj_07_pumpkin2,0.35,joint,1,2.2391543368008815,650.0285135950985,0.44659717446217545,20
obj_07_pumpkin2,0.35,joint,2,1.9171991835639102,635.635502409676,0.5215942133571563,20
obj_07_pumpkin2,0.35,joint,3,1.2836266535165641,275.1458873006794,0.7790427202960037,20
obj_07_pumpkin2,0.35,joint,4,1.2155672323161755,281.9035139570628,0.8226612016305938,20
obj_07_pumpkin2,0.5,joint,0,120.8338771462355,2888.16412155752,0.008275824823445669,20
obj_07_pumpkin2,0.5,joint,1,2.3389063925919142,718.7951357498027,0.4275502444934645,20
obj_07_pumpkin2,0.5,joint,2,1.982242765553923,1531.3782456935571,0.504479076618326,20
obj_07_pumpkin2,0.5,joint,3,1.3081348609615622,113.05049986077933,0.7644471757789074,20
obj_07_pumpkin2,0.5,joint,4,1.2300333744275664,377.2446336132946,0.812986070776641,20
obj_07_pumpkin2,0.75,joint,0,258.8866047964933,5426.034927340698,0.0038626950235068525,20
obj_07_pumpkin2,0.75,joint,1,2.457849474291784,635.0302142429853,0.406859740785446,20
